,make,year,model,rating,source
967,Volvo,2018,S90,78,jdpower.com
968,Volvo,2018,V60,-1,jdpower.com
969,Volvo,2018,V60 Cross Country,-1,jdpower.com
970,Volvo,2018,V90,-1,jdpower.com
971,Volvo,2018,V90 Cross Country,-1,jdpower.com
972,Volvo,2018,XC60,80,jdpower.com
973,Volvo,2018,XC90,79,jdpower.com
974,Acura,2017,ILX,72,jdpower.com
975,Acura,2017,MDX,79,jdpower.com
976,Acura,2017,NSX,-1,jdpower.com
977,Acura,2017,RDX,80,jdpower.com
978,Acura,2017,RLX,-1,jdpower.com
979,Acura,2017,TLX,79,jdpower.com
980,Audi,2017,A3 Cabriolet,80,jdpower.com
981,Audi,2017,A3 Sedan,80,jdpower.com
982,Audi,2017,A3 Sportback e-tron,80,jdpower.com
983,Audi,2017,A4,85,jdpower.com
984,Audi,2017,A5 Cabriolet,82,jdpower.com
985,Audi,2017,A5 Coupe,82,jdpower.com
986,Audi,2017,A6,84,jdpower.com
987,Audi,2017,A7,88,jdpower.com
988,Audi,2017,A8 L,-1,jdpower.com
989,Audi,2017,Q3,77,jdpower.com
990,Audi,2017,Q5,77,jdpower.com
991,Audi,2017,Q7,85,jdpower.com
992,Audi,2017,R8 Coupe,-1,jdpower.com
993,Audi,2017,R8 Spyder,-1,jdpower.com
994,Audi,2017,RS 7,-1,jdpower.com
995,Audi,2017,S3,-1,jdpower.com
996,Audi,2017,S5 Cabriolet,-1,jdpower.com
997,Audi,2017,S5 Coupe,-1,jdpower.com
998,Audi,2017,S6,-1,jdpower.com
999,Audi,2017,S7,-1,jdpower.com
1000,Audi,2017,S8 plus,-1,jdpower.com
1001,Audi,2017,SQ5,-1,jdpower.com
1002,Audi,2017,TT Coupe,86,jdpower.com
1003,Audi,2017,TT Roadster,86,jdpower.com
1004,Audi,2017,TTS,86,jdpower.com
1005,Audi,2017,allroad,-1,jdpower.com
1006,Bentley,2017,Bentayga,-1,jdpower.com
1007,Bentley,2017,Continental,-1,jdpower.com
1008,Bentley,2017,Flying Spur,-1,jdpower.com
1009,Bentley,2017,Mulsanne,-1,jdpower.com
1010,BMW,2017,2 Series,86,jdpower.com
1011,BMW,2017,3 Series,82,jdpower.com
1012,BMW,2017,4 Series,86,jdpower.com
1013,BMW,2017,5 Series,-1,jdpower.com
1014,BMW,2017,6 Series,-1,jdpower.com
1015,BMW,2017,7 Series,-1,jdpower.com
1016,BMW,2017,M2,-1,jdpower.com
1017,BMW,2017,M3,-1,jdpower.com
1018,BMW,2017,M4,-1,jdpower.com
1019,BMW,2017,M6,-1,jdpower.com
1020,BMW,2017,X1,77,jdpower.com
1021,BMW,2017,X3,83,jdpower.com
1022,BMW,2017,X4,85,jdpower.com
1023,BMW,2017,X5,85,jdpower.com
1024,BMW,2017,X5 M,-1,jdpower.com
1025,BMW,2017,X6,91,jdpower.com
1026,BMW,2017,X6 M,91,jdpower.com
1027,BMW,2017,i3,79,jdpower.com
1028,BMW,2017,i8,-1,jdpower.com
1029,Buick,2017,Cascada,-1,jdpower.com
1030,Buick,2017,Enclave,83,jdpower.com
1031,Buick,2017,Encore,81,jdpower.com
1032,Buick,2017,Envision,82,jdpower.com
1033,Buick,2017,LaCrosse,81,jdpower.com
1034,Buick,2017,Regal,77,jdpower.com
1035,Buick,2017,Verano,-1,jdpower.com
1036,Cadillac,2017,ATS Coupe,82,jdpower.com
1037,Cadillac,2017,ATS Sedan,82,jdpower.com
1038,Cadillac,2017,ATS-V Coupe,82,jdpower.com
1039,Cadillac,2017,ATS-V Sedan,82,jdpower.com
1040,Cadillac,2017,CT6,83,jdpower.com
1041,Cadillac,2017,CTS Sedan,-1,jdpower.com
1042,Cadillac,2017,CTS-V Sedan,-1,jdpower.com
1043,Cadillac,2017,Escalade,84,jdpower.com
1044,Cadillac,2017,Escalade ESV,84,jdpower.com
1045,Cadillac,2017,XT5,81,jdpower.com
1046,Cadillac,2017,XTS,84,jdpower.com
1047,Chevrolet,2017,3500HD LCF Diesel,84,jdpower.com
1048,Chevrolet,2017,Bolt EV,-1,jdpower.com
1049,Chevrolet,2017,Camaro,77,jdpower.com
1050,Chevrolet,2017,City Express Cargo Van,-1,jdpower.com
1051,Chevrolet,2017,Colorado,77,jdpower.com
1052,Chevrolet,2017,Corvette,85,jdpower.com
1053,Chevrolet,2017,Cruze,80,jdpower.com
1054,Chevrolet,2017,Equinox,79,jdpower.com
1055,Chevrolet,2017,Express Cargo Van,-1,jdpower.com
1056,Chevrolet,2017,Express Passenger,-1,jdpower.com
1057,Chevrolet,2017,Impala,81,jdpower.com
1058,Chevrolet,2017,Malibu,79,jdpower.com
1059,Chevrolet,2017,SS,-1,jdpower.com
1060,Chevrolet,2017,Silverado 1500,86,jdpower.com
1061,Chevrolet,2017,Silverado 2500HD,84,jdpower.com
1062,Chevrolet,2017,Silverado 3500HD,84,jdpower.com
1063,Chevrolet,2017,Sonic,76,jdpower.com
1064,Chevrolet,2017,Spark,70,jdpower.com
1065,Chevrolet,2017,Suburban,83,jdpower.com
1066,Chevrolet,2017,Tahoe,87,jdpower.com
1067,Chevrolet,2017,Traverse,76,jdpower.com
1068,Chevrolet,2017,Trax,72,jdpower.com
1069,Chevrolet,2017,Volt,70,jdpower.com
1070,Chrysler,2017,200,71,jdpower.com
1071,Chrysler,2017,300,78,jdpower.com
1072,Chrysler,2017,Pacifica,-1,jdpower.com
1073,Dodge,2017,Challenger,76,jdpower.com
1074,Dodge,2017,Charger,77,jdpower.com
1075,Dodge,2017,Durango,75,jdpower.com
1076,Dodge,2017,Grand Caravan,63,jdpower.com
1077,Dodge,2017,Journey,65,jdpower.com
1078,Dodge,2017,Viper,-1,jdpower.com
1079,Ferrari,2017,488 GTB,-1,jdpower.com
1080,Ferrari,2017,488 Spider,-1,jdpower.com
1081,Ferrari,2017,California T,-1,jdpower.com
1082,Ferrari,2017,F12berlinetta,-1,jdpower.com
1083,Ferrari,2017,GTC4Lusso,-1,jdpower.com
1084,FIAT,2017,500,47,jdpower.com
1085,FIAT,2017,124 Spider,62,jdpower.com
1086,FIAT,2017,500 Abarth,47,jdpower.com
1087,FIAT,2017,500L,-1,jdpower.com
1088,FIAT,2017,500X,-1,jdpower.com
1089,FIAT,2017,500c,47,jdpower.com
1090,FIAT,2017,500e,-1,jdpower.com
1091,Ford,2017,C-Max Energi,67,jdpower.com
1092,Ford,2017,C-Max Hybrid,67,jdpower.com
1093,Ford,2017,Edge,78,jdpower.com
1094,Ford,2017,Escape,77,jdpower.com
1095,Ford,2017,Expedition,80,jdpower.com
1096,Ford,2017,Expedition EL,80,jdpower.com
1097,Ford,2017,Explorer,77,jdpower.com
1098,Ford,2017,F-150,81,jdpower.com
1099,Ford,2017,Fiesta,-1,jdpower.com
1100,Ford,2017,Flex,-1,jdpower.com
1101,Ford,2017,Focus,70,jdpower.com
1102,Ford,2017,Fusion,75,jdpower.com
1103,Ford,2017,Fusion Energi,75,jdpower.com
1104,Ford,2017,Mustang,76,jdpower.com
1105,Ford,2017,Super Duty F-250 SRW,82,jdpower.com
